date,product_id,produit,categorie,prix,source_url
2026-09-08,filet-de-dinde-fume-tsv-80g,FILET DE DINDE FUME TSV 80G,charcuterie-traiteur,11.5,https://aswakassalam.com/produit/filet-de-dinde-fume-tsv-80g/
2026-09-08,filet-de-saumon-fume-100g-lassiette-nordique,FILET DE SAUMON FUME 100G L’ASSIETTE NORDIQUE,charcuterie-traiteur,49.9,https://aswakassalam.com/produit/filet-de-saumon-fume-100g-lassiette-nordique/
2026-09-08,filets-danchois-marines-a-lail-et-au-persil-180g-le-ptit-pecheur,FILETS D’ANCHOIS MARINES A L’AIL ET AU PERSIL 180G LE P’TIT PECHEUR,charcuterie-traiteur,26.95,https://aswakassalam.com/produit/filets-danchois-marines-a-lail-et-au-persil-180g-le-ptit-pecheur/
2026-09-08,filets-danchois-marines-a-lhuile-vegetale-180g-le-ptit-pecheur,FILETS D’ANCHOIS MARINES A L’HUILE VEGETALE 180G LE P’TIT PECHEUR,charcuterie-traiteur,26.95,https://aswakassalam.com/produit/filets-danchois-marines-a-lhuile-vegetale-180g-le-ptit-pecheur/
2026-09-08,filets-danchois-marines-a-lorientale-180g-le-ptit-pecheur,FILETS D’ANCHOIS MARINES A L’ORIENTALE 180G LE P’TIT PECHEUR,charcuterie-traiteur,26.95,https://aswakassalam.com/produit/filets-danchois-marines-a-lorientale-180g-le-ptit-pecheur/
2026-09-08,filets-danchois-marines-a-la-provencale-180g-le-ptit-pecheur,FILETS D’ANCHOIS MARINES A LA PROVENCALE 180G LE P’TIT PECHEUR,charcuterie-traiteur,26.95,https://aswakassalam.com/produit/filets-danchois-marines-a-la-provencale-180g-le-ptit-pecheur/
2026-09-08,filets-danchois-roules-aux-olives-farcies-180g-king-generation,FILETS D’ANCHOIS ROULES AUX OLIVES FARCIES 180G KING GENERATION,charcuterie-traiteur,35.95,https://aswakassalam.com/produit/filets-danchois-roules-aux-olives-farcies-180g-king-generation/
2026-09-08,filets-de-saumon-fumes-100g-les-domaines,FILETS DE SAUMON FUMÉS 100G LES DOMAINES,charcuterie-traiteur,63.95,https://aswakassalam.com/produit/filets-de-saumon-fumes-100g-les-domaines/
2026-09-08,hot-dog-250g-dindy,HOT DOG 250G DINDY,charcuterie-traiteur,18.5,https://aswakassalam.com/produit/hot-dog-250g-dindy/
2026-09-08,hot-dog-de-boeuf-250g-jayda,HOT DOG DE BOEUF 250G JAYDA,charcuterie-traiteur,25.95,https://aswakassalam.com/produit/hot-dog-de-boeuf-250g-jayda/
2026-09-08,hot-dog-de-dinde-250g-jayda,HOT DOG DE DINDE 250G JAYDA,charcuterie-traiteur,13.95,https://aswakassalam.com/produit/hot-dog-de-dinde-250g-jayda/
2026-09-08,hot-dog-poulet-250g-delpacha,HOT DOG POULET 250G DELPACHA,charcuterie-traiteur,20.5,https://aswakassalam.com/produit/hot-dog-poulet-250g-delpacha/
2026-09-08,hot-dog-poulet-au-fromage-250g-delpacha,HOT DOG POULET AU FROMAGE 250G DELPACHA,charcuterie-traiteur,24.5,https://aswakassalam.com/produit/hot-dog-poulet-au-fromage-250g-delpacha/
2026-09-08,jambon-de-boeuf-fume-80g-jayda,JAMBON DE BOEUF FUME 80G JAYDA,charcuterie-traiteur,16.5,https://aswakassalam.com/produit/jambon-de-boeuf-fume-80g-jayda/
2026-09-08,jambon-de-b%c2%8cuf-fume-80g-dar-al-lahm,JAMBON DE BUF FUME 80G DAR AL LAHM,charcuterie-traiteur,18.5,https://aswakassalam.com/produit/jambon-de-b%c2%8cuf-fume-80g-dar-al-lahm/
2026-09-08,jambon-de-dinde-aux-fines-herbes-80g-dar-al-lahm,JAMBON DE DINDE AUX FINES HERBES 80G DAR AL LAHM,charcuterie-traiteur,14.95,https://aswakassalam.com/produit/jambon-de-dinde-aux-fines-herbes-80g-dar-al-lahm/
2026-09-08,jambon-de-dinde-aux-fines-herbes-80g-del-pacha,JAMBON DE DINDE AUX FINES HERBES 80G DEL PACHA,charcuterie-traiteur,16.5,https://aswakassalam.com/produit/jambon-de-dinde-aux-fines-herbes-80g-del-pacha/
2026-09-08,jambon-de-dinde-paprika-80g-dar-al-lahm,JAMBON DE DINDE PAPRIKA 80G DAR AL LAHM,charcuterie-traiteur,14.95,https://aswakassalam.com/produit/jambon-de-dinde-paprika-80g-dar-al-lahm/
2026-09-08,jambon-de-dinde-superieur-80g-dindy,JAMBON DE DINDE SUPERIEUR 80G DINDY,charcuterie-traiteur,10.5,https://aswakassalam.com/produit/jambon-de-dinde-superieur-80g-dindy/
2026-09-08,jambon-de-poulet-80g-del-pacha,JAMBON DE POULET 80G DEL PACHA,charcuterie-traiteur,17.5,https://aswakassalam.com/produit/jambon-de-poulet-80g-del-pacha/
2026-09-08,jambon-de-poulet-marbre-80g-del-pacha,JAMBON DE POULET MARBRE 80G DEL PACHA,charcuterie-traiteur,17.5,https://aswakassalam.com/produit/jambon-de-poulet-marbre-80g-del-pacha/
2026-09-08,jambon-duo-de-boeuf-et-poulet-80g-del-pacha,JAMBON DUO DE BOEUF ET POULET 80G DEL PACHA,charcuterie-traiteur,20.5,https://aswakassalam.com/produit/jambon-duo-de-boeuf-et-poulet-80g-del-pacha/
2026-09-08,kasher-cocktail-600g-jayda,KASHER COCKTAIL 600G JAYDA,charcuterie-traiteur,18.5,https://aswakassalam.com/produit/kasher-cocktail-600g-jayda/
2026-09-08,kasher-piquant-380g-dindy,KASHER PIQUANT 380G DINDY,charcuterie-traiteur,18.5,https://aswakassalam.com/produit/kasher-piquant-380g-dindy/
2026-09-08,baby-edam-900g-irish,Baby Edam 900g – IRISH,cremerie,88.95,https://aswakassalam.com/produit/baby-edam-900g-irish/
2026-09-08,fromage-blanc-a-tartiner-900g-le-berger,Fromage blanc à tartiner 900g – LE BERGER,cremerie,44.95,https://aswakassalam.com/produit/fromage-blanc-a-tartiner-900g-le-berger/
2026-09-08,lot-de-2-fromage-frais-a-tartiner-jben-160g-jibal,Lot de 2 fromage frais à tartiner Jben 160g – JIBAL,cremerie,17.95,https://aswakassalam.com/produit/lot-de-2-fromage-frais-a-tartiner-jben-160g-jibal/
2026-09-08,pack-de-16-pots-raibi-jamila-165g-danone,Pack de 16 pots Raïbi Jamila 165g – DANONE,cremerie,32.95,https://aswakassalam.com/produit/pack-de-16-pots-raibi-jamila-165g-danone/
2026-09-08,4-fromages-rapes-175g-or-blanc,4 FROMAGES RAPES 175G OR BLANC,cremerie,18.95,https://aswakassalam.com/produit/4-fromages-rapes-175g-or-blanc/
2026-09-08,beurre-1-kg-centrale,BEURRE 1 KG CENTRALE,cremerie,83.95,https://aswakassalam.com/produit/beurre-1-kg-centrale/
2026-09-08,beurre-1kg-jaouda,BEURRE 1KG JAOUDA,cremerie,99.95,https://aswakassalam.com/produit/beurre-1kg-jaouda/
2026-09-08,beurre-200g-badaouia,BEURRE 200G BADAOUIA,cremerie,21.95,https://aswakassalam.com/produit/beurre-200g-badaouia/
2026-09-08,beurre-200g-demi-sel-president,BEURRE 200G DEMI SEL PRESIDENT,cremerie,53.9,https://aswakassalam.com/produit/beurre-200g-demi-sel-president/
2026-09-08,beurre-allege-250g-badaouia,BEURRE ALLEGE 250G BADAOUIA,cremerie,35.95,https://aswakassalam.com/produit/beurre-allege-250g-badaouia/
2026-09-08,beurre-coupelle-810g-filet-president,BEURRE COUPELLE  8*10G FILET PRESIDENT,cremerie,18.95,https://aswakassalam.com/produit/beurre-coupelle-810g-filet-president/
2026-09-08,beurre-demi-sel-200g-ellevire,BEURRE DEMI SEL 200G ELLE&VIRE,cremerie,59.95,https://aswakassalam.com/produit/beurre-demi-sel-200g-ellevire/
2026-09-08,beurre-doux-200g-or-blanc,BEURRE DOUX 200G OR BLANC,cremerie,25.95,https://aswakassalam.com/produit/beurre-doux-200g-or-blanc/
2026-09-08,beurre-doux-marquis-200g-ellevire,BEURRE DOUX MARQUIS 200G ELLE&VIRE,cremerie,22.5,https://aswakassalam.com/produit/beurre-doux-marquis-200g-ellevire/
2026-09-08,beurre-supper-colaimo-1-kg,BEURRE FERMIER MOUMTEZ 1KG COLAIMO,cremerie,82.5,https://aswakassalam.com/produit/beurre-supper-colaimo-1-kg/
2026-09-08,beurre-fermier-moumtez-1-4,BEURRE FERMIER MOUMTEZ 250G COLAIMO,cremerie,20.95,https://aswakassalam.com/produit/beurre-fermier-moumtez-1-4/
2026-09-08,beurre-fermier-moumtez-1-2kg,BEURRE FERMIER MOUMTEZ 500G COLAIMO,cremerie,44.95,https://aswakassalam.com/produit/beurre-fermier-moumtez-1-2kg/
2026-09-08,beurre-frais-pasteurise-200-g-jaouda,BEURRE FRAIS PASTEURISE 200 G JAOUDA,cremerie,20.95,https://aswakassalam.com/produit/beurre-frais-pasteurise-200-g-jaouda/
2026-09-08,beurre-frais-pasteurise-plaquette-100g-jaouda,BEURRE FRAIS PASTEURISE PLAQUETTE 100G JAOUDA,cremerie,10.95,https://aswakassalam.com/produit/beurre-frais-pasteurise-plaquette-100g-jaouda/
2026-09-08,beurre-la-motte-aux-cristaux-de-sel-250g-president,BEURRE LA MOTTE AUX CRISTAUX DE SEL 250G PRESIDENT,cremerie,71.95,https://aswakassalam.com/produit/beurre-la-motte-aux-cristaux-de-sel-250g-president/
2026-09-08,beurre-la-motte-demi-sel-250g-president,BEURRE LA MOTTE DEMI-SEL 250G PRESIDENT,cremerie,71.95,https://aswakassalam.com/produit/beurre-la-motte-demi-sel-250g-president/
2026-09-08,beurre-la-motte-doux-250g-president,BEURRE LA MOTTE DOUX 250G PRESIDENT,cremerie,71.95,https://aswakassalam.com/produit/beurre-la-motte-doux-250g-president/
2026-09-08,beurre-leger-doux-250g-president,BEURRE LEGER DOUX 250G PRESIDENT,cremerie,47.5,https://aswakassalam.com/produit/beurre-leger-doux-250g-president/
2026-09-08,beurre-marquis-demi-sel-200g-ellevire,BEURRE MARQUIS DEMI SEL 200G ELLE&VIRE,cremerie,22.5,https://aswakassalam.com/produit/beurre-marquis-demi-sel-200g-ellevire/
2026-09-08,beurre-pasteurise-500g-badaouira,BEURRE PASTEURISE 500G BADAOUIRA,cremerie,56.95,https://aswakassalam.com/produit/beurre-pasteurise-500g-badaouira/
2026-09-08,beurre-pasteurise-500g-jaouda,BEURRE PASTEURISE 500G JAOUDA,cremerie,52.95,https://aswakassalam.com/produit/beurre-pasteurise-500g-jaouda/
2026-09-08,beurre-pasteurise-82-mg-200g-jibal,BEURRE PASTEURISE 82% MG 200G JIBAL,cremerie,18.95,https://aswakassalam.com/produit/beurre-pasteurise-82-mg-200g-jibal/
2026-09-08,beurre-plaquette-200g-lurpak,BEURRE PLAQUETTE 200G LURPAK,cremerie,38.5,https://aswakassalam.com/produit/beurre-plaquette-200g-lurpak/
2026-09-08,beurre-plaquette-400g-lurpak,BEURRE PLAQUETTE 400G LURPAK,cremerie,72.95,https://aswakassalam.com/produit/beurre-plaquette-400g-lurpak/
2026-09-08,beurre-pure-200g-new-zealand,BEURRE PURE 200G NEW ZEALAND,cremerie,25.95,https://aswakassalam.com/produit/beurre-pure-200g-new-zealand/
2026-09-08,boisson-au-soja-et-chocolat-1l-sojasun,BOISSON AU SOJA ET CHOCOLAT 1L SOJASUN,cremerie,39.95,https://aswakassalam.com/produit/boisson-au-soja-et-chocolat-1l-sojasun/
2026-09-08,boisson-au-soja-nature-1l-sojasun,BOISSON AU SOJA NATURE 1L SOJASUN,cremerie,35.95,https://aswakassalam.com/produit/boisson-au-soja-nature-1l-sojasun/
2026-09-08,boisson-au-soja-vanille-1l-sojasun,BOISSON AU SOJA VANILLE 1L SOJASUN,cremerie,39.95,https://aswakassalam.com/produit/boisson-au-soja-vanille-1l-sojasun/
2026-09-08,boisson-de-riz-au-cacao-bio-sans-gluten-1l-scotti,BOISSON DE RIZ AU CACAO BIO SANS GLUTEN 1L  SCOTTI,cremerie,25.5,https://aswakassalam.com/produit/boisson-de-riz-au-cacao-bio-sans-gluten-1l-scotti/
2026-09-08,boisson-de-riz-bio-sans-gluten-1l-scotti,BOISSON DE RIZ BIO SANS GLUTEN 1L SCOTTI,cremerie,24.5,https://aswakassalam.com/produit/boisson-de-riz-bio-sans-gluten-1l-scotti/
2026-09-08,camembert-240g-8-portions-president,CAMEMBERT 240G 8 PORTIONS PRESIDENT,cremerie,88.5,https://aswakassalam.com/produit/camembert-240g-8-portions-president/
2026-09-08,30-pods-3-en-1-ariel,30 pods 3 en 1 – ARIEL,entretien,92.95,https://aswakassalam.com/produit/30-pods-3-en-1-ariel/
2026-09-08,eau-de-javel-1l-divers-parfums-janis,Eau de javel 1L Divers parfums – JANIS,entretien,5.95,https://aswakassalam.com/produit/eau-de-javel-1l-divers-parfums-janis/
2026-09-08,eau-de-javel-25l-janis,"Eau de javel 2,5L – JANIS",entretien,10.95,https://aswakassalam.com/produit/eau-de-javel-25l-janis/
2026-09-08,lot-de-2-essuie-tout-3-plis-selpak,"Lot de 2 essuie-tout, 3 plis – SELPAK",entretien,9.95,https://aswakassalam.com/produit/lot-de-2-essuie-tout-3-plis-selpak/
2026-09-08,lot-de-3-essuies-tout-2-plis-sany,"Lot de 3 essuies tout, 2 plis – SANY",entretien,18.5,https://aswakassalam.com/produit/lot-de-3-essuies-tout-2-plis-sany/
2026-09-08,10-sacs-poubelle-120l-igor,10 SACS POUBELLE 120L IGOR,entretien,30.95,https://aswakassalam.com/produit/10-sacs-poubelle-120l-igor/
2026-09-08,10-sacs-poubelles-35l-folia,10 SACS POUBELLES 35L FOLIA,entretien,10.95,https://aswakassalam.com/produit/10-sacs-poubelles-35l-folia/
2026-09-08,10-sacs-poubelles-drawstring-100l-folia,10 SACS POUBELLES DRAWSTRING 100L FOLIA,entretien,22.95,https://aswakassalam.com/produit/10-sacs-poubelles-drawstring-100l-folia/
2026-09-08,10-sacs-poubelles-drawstring-130l-folia,10 SACS POUBELLES DRAWSTRING 130L FOLIA,entretien,35.95,https://aswakassalam.com/produit/10-sacs-poubelles-drawstring-130l-folia/
2026-09-08,10-sacs-poubelles-drawstring-50l-folia,10 SACS POUBELLES DRAWSTRING 50L FOLIA,entretien,13.95,https://aswakassalam.com/produit/10-sacs-poubelles-drawstring-50l-folia/
2026-09-08,100-gants-nitrile-medium-bleu-igor,100 GANTS NITRILE MEDIUM BLEU IGOR,entretien,89.95,https://aswakassalam.com/produit/100-gants-nitrile-medium-bleu-igor/
2026-09-08,100-gants-nitrile-small-bleu-igor,100 GANTS NITRILE SMALL BLEU IGOR,entretien,89.95,https://aswakassalam.com/produit/100-gants-nitrile-small-bleu-igor/
2026-09-08,100-gants-nitrile-small-noir-igor,100 GANTS NITRILE SMALL NOIR IGOR,entretien,89.95,https://aswakassalam.com/produit/100-gants-nitrile-small-noir-igor/
2026-09-08,12-feuilles-de-papier-cuisson-sulfurise-netoy,12 FEUILLES DE PAPIER CUISSON SULFURISE NETOY,entretien,13.5,https://aswakassalam.com/produit/12-feuilles-de-papier-cuisson-sulfurise-netoy/
2026-09-08,12-rouleaux-papier-hygienique-2-plis-dalaa,12 ROULEAUX PAPIER HYGIENIQUE 2 PLIS DALAA,entretien,24.95,https://aswakassalam.com/produit/12-rouleaux-papier-hygienique-2-plis-dalaa/
2026-09-08,15-sacs-de-congelation-2530cm-chikipak,15 SACS DE CONGELATION 25*30CM CHIKIPAK,entretien,19.95,https://aswakassalam.com/produit/15-sacs-de-congelation-2530cm-chikipak/
2026-09-08,2-gants-de-nettoyage-multi-usage-en-silicone-magic-gloves,2 GANTS DE NETTOYAGE MULTI-USAGE EN SILICONE MAGIC GLOVES,entretien,60.95,https://aswakassalam.com/produit/2-gants-de-nettoyage-multi-usage-en-silicone-magic-gloves/
2026-09-08,32-pastilles-allume-feu-sans-odeur-asevi,32 PASTILLES ALLUME FEU SANS ODEUR ASEVI,entretien,18.95,https://aswakassalam.com/produit/32-pastilles-allume-feu-sans-odeur-asevi/
2026-09-08,40-pastilles-pour-lave-vaisselle-parfum-citron-finish,40 pastilles pour lave-vaisselle parfum citron FINISH,entretien,94.95,https://aswakassalam.com/produit/40-pastilles-pour-lave-vaisselle-parfum-citron-finish/
2026-09-08,40-sacs-poubelle-30l-elmejor,40 SACS POUBELLE 30L ELMEJOR,entretien,30.5,https://aswakassalam.com/produit/40-sacs-poubelle-30l-elmejor/
2026-09-08,adoucissant-3l-econet,ADOUCISSANT 3L ECONET,entretien,44.95,https://aswakassalam.com/produit/adoucissant-3l-econet/
2026-09-08,adoucissant-a-la-rose-3l-doussy,ADOUCISSANT A LA ROSE 3L DOUSSY,entretien,56.95,https://aswakassalam.com/produit/adoucissant-a-la-rose-3l-doussy/
2026-09-08,adoucissant-concentre-3l-asevi,ADOUCISSANT CONCENTRE 3L ASEVI,entretien,52.95,https://aswakassalam.com/produit/adoucissant-concentre-3l-asevi/
2026-09-08,adoucissant-concentre-hypoallergenique-rose-talc-15l-asevi,"ADOUCISSANT CONCENTRE HYPOALLERGENIQUE ROSE TALC 1,5L ASEVI",entretien,27.5,https://aswakassalam.com/produit/adoucissant-concentre-hypoallergenique-rose-talc-15l-asevi/
2026-09-08,adoucissant-fleur-dambre-et-bois-de-santal-144l-peros,"ADOUCISSANT FLEUR D’AMBRE ET BOIS DE SANTAL 1,44L PEROS",entretien,38.95,https://aswakassalam.com/produit/adoucissant-fleur-dambre-et-bois-de-santal-144l-peros/
2026-09-08,adoucissant-fleur-de-perles-et-cachemire-144l-peros,"ADOUCISSANT FLEUR DE PERLES ET CACHEMIRE 1,44L PEROS",entretien,38.95,https://aswakassalam.com/produit/adoucissant-fleur-de-perles-et-cachemire-144l-peros/
2026-09-08,adoucissant-jardin-de-lavande-et-bougainvillier-144l-peros,"ADOUCISSANT JARDIN DE LAVANDE ET BOUGAINVILLIER 1,44L PEROS",entretien,38.95,https://aswakassalam.com/produit/adoucissant-jardin-de-lavande-et-bougainvillier-144l-peros/
2026-09-08,adoucissant-orchidee-bleue-et-fleurs-de-lys-144l-peros,"ADOUCISSANT ORCHIDEE BLEUE ET FLEURS DE LYS 1,44L PEROS",entretien,38.95,https://aswakassalam.com/produit/adoucissant-orchidee-bleue-et-fleurs-de-lys-144l-peros/
2026-09-08,aerosol-anti-insectes-rampants-360ml-baygon,AEROSOL ANTI INSECTES RAMPANTS 360ML BAYGON,entretien,33.95,https://aswakassalam.com/produit/aerosol-anti-insectes-rampants-360ml-baygon/
2026-09-08,aerosol-anti-insectes-rampants-450ml-baygon,AEROSOL ANTI INSECTES RAMPANTS 450ML BAYGON,entretien,42.95,https://aswakassalam.com/produit/aerosol-anti-insectes-rampants-450ml-baygon/
2026-09-08,aerosol-anti-insectes-volants-sans-odeur-400ml-raid,AEROSOL ANTI-INSECTES VOLANTS SANS ODEUR 400ML RAID,entretien,33.5,https://aswakassalam.com/produit/aerosol-anti-insectes-volants-sans-odeur-400ml-raid/
2026-09-08,aerosol-insecticide-citron-300ml-lance,AEROSOL INSECTICIDE CITRON 300ML LANCE,entretien,14.95,https://aswakassalam.com/produit/aerosol-insecticide-citron-300ml-lance/
2026-09-08,aerosol-tout-insecte-parfume-au-citron-200ml-zentek,AEROSOL TOUT INSECTE PARFUME AU CITRON 200ML ZENTEK,entretien,12.95,https://aswakassalam.com/produit/aerosol-tout-insecte-parfume-au-citron-200ml-zentek/
2026-09-08,ajax-vitre-450ml,AJAX VITRE 450ML,entretien,15.95,https://aswakassalam.com/produit/ajax-vitre-450ml/
2026-09-08,allume-feu-48-cubes-flammat,ALLUME-FEU 48 CUBES FLAMMAT,entretien,14.5,https://aswakassalam.com/produit/allume-feu-48-cubes-flammat/
2026-09-08,allume-feu-ecologique-24-cubes-flammat,ALLUME-FEU ECOLOGIQUE 24 CUBES FLAMMAT,entretien,18.5,https://aswakassalam.com/produit/allume-feu-ecologique-24-cubes-flammat/
2026-09-08,boite-de-mais-340g-janis,Boîte de maïs 340g – JANIS,epicerie,12.5,https://aswakassalam.com/produit/boite-de-mais-340g-janis/
2026-09-08,cornichons-epices-en-morceaux-330g-kuhne,Cornichons épicés en morceaux 330g – KÜHNE,epicerie,39.95,https://aswakassalam.com/produit/cornichons-epices-en-morceaux-330g-kuhne/
2026-09-08,cornichons-legerement-surcres-180g-kuhne,Cornichons légèrement surcrés 180g – KÜHNE,epicerie,41.5,https://aswakassalam.com/produit/cornichons-legerement-surcres-180g-kuhne/
2026-09-08,farine-fleur-10kg-kenz,Farine fleur 10kg – KENZ,epicerie,55.95,https://aswakassalam.com/produit/farine-fleur-10kg-kenz/
2026-09-08,farine-pain-beldi-5kg-farine-de-luxe-1kg-luxor,Farine pain Beldi 5kg + farine de luxe 1kg – LUXOR,epicerie,33.9,https://aswakassalam.com/produit/farine-pain-beldi-5kg-farine-de-luxe-1kg-luxor/
2026-09-08,huile-dolive-vierge-1l-campo-sur,Huile d’olive vierge 1L  – CAMPO SUR,epicerie,54.95,https://aswakassalam.com/produit/huile-dolive-vierge-1l-campo-sur/
2026-09-08,lentilles-1kg-janis-2,Lentilles 1kg – JANIS,epicerie,12.95,https://aswakassalam.com/produit/lentilles-1kg-janis-2/
2026-09-08,lot-3-boites-de-champignons-en-morceaux-185g-janis,Lot 3 boîtes de champignons en morceaux 185g – JANIS,epicerie,29.95,https://aswakassalam.com/produit/lot-3-boites-de-champignons-en-morceaux-185g-janis/
2026-09-08,lot-de-3-boites-de-mais-140g-janis,Lot de 3 Boîtes de maïs 140g – JANIS,epicerie,28.95,https://aswakassalam.com/produit/lot-de-3-boites-de-mais-140g-janis/
2026-09-08,lot-de-3-boites-de-thon-80g-janis,Lot de 3 boîtes de thon 80g – JANIS,epicerie,24.5,https://aswakassalam.com/produit/lot-de-3-boites-de-thon-80g-janis/
2026-09-08,lot-de-3-boites-de-thon-80g-sauce-tomate-ou-huile-de-tournesol-janis,Lot de 3 boites de thon 80g sauce tomate ou huile de tournesol  – JANIS,epicerie,24.95,https://aswakassalam.com/produit/lot-de-3-boites-de-thon-80g-sauce-tomate-ou-huile-de-tournesol-janis/
2026-09-08,lot-de-3-couscous-calibre-moyen-500g-dalia,Lot de 3 couscous calibre moyen 500g DALIA,epicerie,16.2,https://aswakassalam.com/produit/lot-de-3-couscous-calibre-moyen-500g-dalia/
2026-09-08,lot-de-3-couscous-moyens-500g-alitkane-2,Lot de 3 couscous moyens 500g – ALITKANE,epicerie,15.95,https://aswakassalam.com/produit/lot-de-3-couscous-moyens-500g-alitkane-2/
2026-09-08,lot-de-3-spaghettis-500g-janis,Lot de 3 spaghettis 500g  – JANIS,epicerie,21.6,https://aswakassalam.com/produit/lot-de-3-spaghettis-500g-janis/
2026-09-08,melange-fruits-secs-80g-royal-mix-denia,Mélange fruits secs 80g Royal Mix – DÉNIA,epicerie,15.95,https://aswakassalam.com/produit/melange-fruits-secs-80g-royal-mix-denia/
2026-09-08,semoule-fine-ble-dur-5kg-moony,Semoule fine blé dur 5Kg – MOONY,epicerie,52.95,https://aswakassalam.com/produit/semoule-fine-ble-dur-5kg-moony/
2026-09-08,abricot-sec-500g-oncle-sam,ABRICOT SEC 500G ONCLE SAM,epicerie,118.6,https://aswakassalam.com/produit/abricot-sec-500g-oncle-sam/
2026-09-08,ail-semoule-100g-gaya,AIL SEMOULE 100G GAYA,epicerie,22.95,https://aswakassalam.com/produit/ail-semoule-100g-gaya/
2026-09-08,ail-semoule-215g-harmony,AIL SEMOULE 215G HARMONY,epicerie,83.9,https://aswakassalam.com/produit/ail-semoule-215g-harmony/
2026-09-08,ail-semoule-300g-gaya,AIL SEMOULE 300G GAYA,epicerie,61.2,https://aswakassalam.com/produit/ail-semoule-300g-gaya/
2026-09-08,ail-semoule-60g-ducros,AIL SEMOULE 60G DUCROS,epicerie,22.1,https://aswakassalam.com/produit/ail-semoule-60g-ducros/
2026-09-08,ail-semoule-60g-harmony,AIL SEMOULE 60G HARMONY,epicerie,18.95,https://aswakassalam.com/produit/ail-semoule-60g-harmony/
2026-09-08,amande-riffi-900g-oncle-sam,AMANDE RIFFI 900G ONCLE SAM,epicerie,146.95,https://aswakassalam.com/produit/amande-riffi-900g-oncle-sam/
2026-09-08,amandes-250g-oncle-sam,AMANDES 250G ONCLE SAM,epicerie,43.5,https://aswakassalam.com/produit/amandes-250g-oncle-sam/
2026-09-08,amandes-riffi-200g-rosana,AMANDES RIFFI 200G ROSANA,epicerie,33.5,https://aswakassalam.com/produit/amandes-riffi-200g-rosana/
2026-09-08,anchois-a-lhuile-dolive-extra-vierge-100g-connetable,ANCHOIS A L’HUILE D’OLIVE EXTRA VIERGE 100G CONNETABLE,epicerie,27.9,https://aswakassalam.com/produit/anchois-a-lhuile-dolive-extra-vierge-100g-connetable/
2026-09-08,angel-hair-n1-500g-barilla,ANGEL HAIR N°1 500G BARILLA,epicerie,26.95,https://aswakassalam.com/produit/angel-hair-n1-500g-barilla/
2026-09-08,assaisonement-kefta-35g-javana,ASSAISONEMENT KEFTA 35G JAVANA,epicerie,16.95,https://aswakassalam.com/produit/assaisonement-kefta-35g-javana/
2026-09-08,assaisonement-poulet-ail-origan-35g-ideal,ASSAISONEMENT POULET AIL ORIGAN 35G IDEAL,epicerie,10.9,https://aswakassalam.com/produit/assaisonement-poulet-ail-origan-35g-ideal/
2026-09-08,assaisonement-poulet-epice-gout-barbecue-52g-ideal,ASSAISONEMENT POULET EPICE GOUT BARBECUE 52G IDEAL,epicerie,10.9,https://aswakassalam.com/produit/assaisonement-poulet-epice-gout-barbecue-52g-ideal/
2026-09-08,assaisonement-poulet-epices-gout-grillade-32g-ideal,ASSAISONEMENT POULET EPICES GOUT GRILLADE 32G IDEAL,epicerie,10.9,https://aswakassalam.com/produit/assaisonement-poulet-epices-gout-grillade-32g-ideal/
2026-09-08,assaisonnement-chawarma-poulet-30g-javana,ASSAISONNEMENT CHAWARMA POULET 30G JAVANA,epicerie,16.95,https://aswakassalam.com/produit/assaisonnement-chawarma-poulet-30g-javana/
2026-09-08,assaisonnement-grillade-40g-javana,ASSAISONNEMENT GRILLADE 40G JAVANA,epicerie,12.2,https://aswakassalam.com/produit/assaisonnement-grillade-40g-javana/
2026-09-08,baba-ghannouge-pret-a-manger-385g-al-wadi,BABA GHANNOUGE PRET A MANGER 385G AL WADI,epicerie,46.95,https://aswakassalam.com/produit/baba-ghannouge-pret-a-manger-385g-al-wadi/
2026-09-08,basilic-12g-harmony,BASILIC 12G HARMONY,epicerie,11.2,https://aswakassalam.com/produit/basilic-12g-harmony/
2026-09-08,ananas-la-piece-1kg-a-1200kg,"ANANAS LA PIECE (1KG A 1,200KG)",fruits-legumes,32.0,https://aswakassalam.com/produit/ananas-la-piece-1kg-a-1200kg/
2026-09-08,aubergine-1kg,AUBERGINE 1KG,fruits-legumes,6.95,https://aswakassalam.com/produit/aubergine-1kg/
2026-09-08,avocat-1kg,AVOCAT 1KG,fruits-legumes,62.95,https://aswakassalam.com/produit/avocat-1kg/
2026-09-08,banane-import-1kg,BANANE IMPORT 1KG,fruits-legumes,19.95,https://aswakassalam.com/produit/banane-import-1kg/
2026-09-08,brocoli-1kg,BROCOLI 1KG,fruits-legumes,29.95,https://aswakassalam.com/produit/brocoli-1kg/
2026-09-08,carotte-1kg,CAROTTE 1KG,fruits-legumes,8.5,https://aswakassalam.com/produit/carotte-1kg/
2026-09-08,celeri-botte,CELERI BOTTE,fruits-legumes,15.95,https://aswakassalam.com/produit/celeri-botte/
2026-09-08,champignon-de-paris-500g,CHAMPIGNON DE PARIS 500G,fruits-legumes,34.95,https://aswakassalam.com/produit/champignon-de-paris-500g/
2026-09-08,chou-de-bruxelles-500g,CHOU DE BRUXELLES 500G,fruits-legumes,17.95,https://aswakassalam.com/produit/chou-de-bruxelles-500g/
2026-09-08,citron-1kg,CITRON 1KG,fruits-legumes,19.95,https://aswakassalam.com/produit/citron-1kg/
